FirstName;LastName;Post;Course;Group
Тёмкин;Тимофей;Dean;5;508
Соболев;Роман;Academic;4;406
Чупалов;Дементий;Lecturer;2;202
Убейсобакина;Эмма;Lecturer;2;203
Ягужинский;Мстислав;Dean;5;507
Ядов;Гавриил;Lecturer;2;203
Юганцев;Остап;Professor;3;304
Манина;Альбина;Dean;5;507
Андронов;Василий;Dean;5;507
Двойнева;Валерия;Lecturer;2;202
Венедиктов;Дмитрий;Lecturer;2;201
Астрединов;Кирилл;Lecturer;2;202
Автухова;Марфа;Student;1;101
Архаткина;Екатерина;Professor;3;304
Безруков;Прокофий;Dean;5;507
Лазарева;Владислава;Professor;3;305
Данькин;Герасим;Student;1;100
Аристархов;Дементий;Lecturer;2;202
Посохов;Клавдий;Student;1;101
Жаворонков;Виталий;Student;1;101
Лютенкова;Раиса;Lecturer;2;202
Шестакова;Римма;Professor;3;304
Яндуткин;Агафон;Professor;3;304
Мизенов;Соломон;Dean;5;507
Гандельман;Давид;Student;1;101
Крупина;Нина;Academic;4;406
Кашникова;Христина;Professor;3;304
Михайличенко;Валерия;Lecturer;2;202
Калмыков;Гавриил;Student;1;101
Михалёва;Жанна;Student;1;100
Домашев;Поликарп;Lecturer;2;203
Карандашова;Лилия;Academic;4;406
Головнин;Вадим;Dean;5;508
Пенкин;Агафон;Dean;5;507
Якимычев;Порфирий;Dean;5;508
Ивашечкин;Артур;Professor;3;303
Никифорова;Всеслава;Dean;5;507
Ахременко;Филимон;Academic;4;406
Базарова;Тамара;Academic;4;406
Бурдуковский;Ираклий;Dean;5;508
Юнге;Савелий;Student;1;101
Попова;Ангелина;Academic;4;406
Керимбаев;Серафим;Academic;4;405
Ягнятев;Михей;Lecturer;2;201
Кутлыева;Марина;Dean;5;507
Белоногов;Елисей;Academic;4;406
Новожилова;Диана;Dean;5;507
Сушилова;Елизавета;Lecturer;2;203
Роговский;Максимильян;Professor;3;305
Валюхова;Алина;Academic;4;405
Стрелков;Станислав;Lecturer;2;201
Ячевский;Дмитрий;Academic;4;405
Морозова;Любовь;Academic;4;405
Корнилова;Василиса;Academic;4;406
Январев;Тимур;Professor;3;304
Митасов;Семён;Professor;3;304
Курдикова;Зинаида;Student;1;101
Ясинова;Полина;Professor;3;303
Стародубцева;Людмила;Student;1;101
Яблоков;Филипп;Student;1;100
Эсце;Юнона;Dean;5;507
Шангин;Олег;Lecturer;2;202
Легкодимова;Клара;Academic;4;406
Цыганкова;Кристина;Dean;5;507
Листунов;Валерьян;Dean;5;508
Баженов;Семен;Professor;3;304
Карданов;Всеволод;Professor;3;303
Уланов;Агафон;Lecturer;2;203
Клименкова;Вероника;Professor;3;304
Зимин;Савелий;Lecturer;2;203
Яровый;Лев;Academic;4;406
Шуленков;Венедикт;Lecturer;2;203
Киприянова;Марина;Professor;3;304
Закруткин;Модест;Lecturer;2;201
Безрукова;Рената;Dean;5;508
Киреева;Агафья;Professor;3;304
Назарова;Римма;Dean;5;507
Бурмакин;Нестор;Lecturer;2;202
Машлыкин;Модест;Dean;5;508
Ермилова;Влада;Professor;3;304
Удома;Алиса;Dean;5;508
Колобкова;Галина;Student;1;101
Кизюрина;Жанна;Academic;4;406
Ханинова;Инга;Professor;3;304
Оборин;Прокл;Dean;5;507
Усова;Эмма;Academic;4;406
Туржанский;Лука;Student;1;100
Ляпушкин;Фока;Student;1;101
Пшеничников;Рубен;Lecturer;2;203
Панфёрова;Анна;Professor;3;304
Кабисов;Тихон;Lecturer;2;202
Филенкова;Лиана;Professor;3;303
Форофонтов;Клавдий;Professor;3;304
Ромазанова;Маргарита;Academic;4;406
Пищикова;Эльвира;Student;1;100
Меншиков;Аристарх;Dean;5;507
Папенина;Агафья;Student;1;100
Ивакин;Назар;Dean;5;507
Элиашева;Яна;Lecturer;2;202
Андрюшин;Максимильян;Lecturer;2;203
Аллилуева;Инна;Lecturer;2;202
Кожухова;Ева;Professor;3;304
Кувшинова;Фаина;Dean;5;507
Ярский;Пимен;Student;1;101
Вергунов;Виссарион;Dean;5;508
Гавшин;Владимир;Dean;5;507
Жаглина;Антонина;Student;1;101
Кривкова;Бронислава;Professor;3;303
Жириновский;Владилен;Academic;4;406
Логутенко;Ипполит;Dean;5;508
Толбугин;Аристарх;Academic;4;406
Герасимова;Христина;Dean;5;507
Николаев;Феофан;Professor;3;304
Верясова;Оксана;Academic;4;405
Дресвянина;Полина;Student;1;101
Савасин;Лаврентий;Academic;4;406
Николаевский;Аким;Academic;4;405
Лютенкова;Зинаида;Student;1;101
Сомкин;Осип;Student;1;100
Сайбаталов;Ираклий;Lecturer;2;202
Нечаев;Юлий;Lecturer;2;203
Гребенщикова;Дарья;Lecturer;2;202
Симонов;Всеслав;Dean;5;508
Полевщиков;Егор;Student;1;100
Нагибина;Нона;Student;1;100
Кудрявцева;Берта;Lecturer;2;202
Эльмпта;Марианна;Dean;5;507
Сафиюлин;Чеслав;Dean;5;507
Менде;Василиса;Student;1;101
Алистратова;Римма;Student;1;101
Аверьянов;Елизар;Professor;3;304
Рябцева;Анисья;Dean;5;508
Вятт;Герман;Student;1;100
Власова;Инга;Academic;4;405
Муратова;Зоя;Student;1;101
Цур-Милен;Федор;Professor;3;303
Добрынина;Доминика;Lecturer;2;203
Квартин;Виталий;Professor;3;304
Мясникова;Нина;Professor;3;305
Ерхов;Валерьян;Student;1;100
Чумаков;Фока;Professor;3;305
Ожогина;Анисья;Academic;4;406
Чибисова;Ариадна;Professor;3;303
Северинова;Алина;Professor;3;304
Нуряева;Кристина;Academic;4;407
Дресвянина;Злата;Professor;3;304
Красенкова;Агния;Dean;5;508
Яцышина;Яна;Dean;5;508
Грефа;Алина;Professor;3;304
Богатырёв;Анатолий;Lecturer;2;202
Седов;Евстигней;Lecturer;2;202
Коржева;Берта;Dean;5;507
Мозговой;Ефросинья;Dean;5;507
Юшкова;Анисья;Student;1;100
Басманова;Валентина;Student;1;100
Легкодимова;Розалия;Student;1;100
Фаммуса;Марина;Professor;3;304
Никаев;Остап;Academic;4;406
Шишкин;Илья;Student;1;100
Сухиха;Эльвира;Academic;4;405
Янов;Алексей;Dean;5;508
Няшина;Берта;Lecturer;2;202
Чернышёва;Любава;Lecturer;2;202
Гнусарев;Рюрик;Academic;4;405
Крымова;Лилия;Professor;3;303
Трошкин;Данила;Academic;4;406
Кононов;Григорий;Academic;4;406
Толбанов;Демьян;Dean;5;507
Шабалина;Вероника;Professor;3;304
Занина;Ольга;Academic;4;407
Глушаков;Венедикт;Lecturer;2;203
Хрущёва;Каролина;Student;1;100
Труфанов;Родион;Academic;4;405
Мосина;Тамара;Student;1;100
Прибыльнов;Гаврила;Academic;4;405
Липова;Рената;Academic;4;405
Эпингера;Марина;Dean;5;507
Калганов;Наум;Professor;3;304
Приходько;Емельян;Lecturer;2;202
Яицкий;Михаил;Academic;4;405
Салтыков;Елизар;Lecturer;2;202
Липов;Фадей;Dean;5;508
Виноградова;Инесса;Lecturer;2;203
Ерхова;Анна;Dean;5;507
Ярыкина;Алиса;Dean;5;507
Дагина;Любовь;Academic;4;405
Маркова;Виктория;Student;1;101
Кирьянов;Вадим;Student;1;100
Квасникова;Оксана;Academic;4;405
Домышева;Агния;Student;1;100
Эзрина;Агния;Dean;5;507
Абрамова;Эмилия;Academic;4;405
Вицин;Гавриил;Professor;3;303
Курдикова;Бронислава;Dean;5;508
Блаженова;Стела;Student;1;100
Катаева;Розалия;Lecturer;2;202
Чупринин;Савелий;Professor;3;303
Грешнева;Арина;Academic;4;406
Дубиновский;Казимир;Student;1;100
Коваль;Онуфрий;Student;1;100
Яшагина;Оксана;Academic;4;406
Савин;Виталий;Student;1;101
Янкина;Инга;Professor;3;303
Форопонова;Эмилия;Academic;4;406
Михалёва;Кристина;Dean;5;508
Абрашина;Нона;Student;1;101
Куджиашвили;Мстислав;Lecturer;2;202
Абумайлова;Дарья;Academic;4;407
Радыгин;Всеволод;Professor;3;303
Смагин;Михей;Lecturer;2;203
Казанец;Никифор;Lecturer;2;202
Бирюкова;Лариса;Student;1;100
Есипова;Лилия;Professor;3;303
Амелина;Ангелина;Professor;3;304
Зайцева;Марина;Lecturer;2;203
Ревякин;Остап;Student;1;100
Фирсов;Илья;Dean;5;508
Куделькин;Фока;Professor;3;303
Путина;Агафья;Academic;4;406
Колосов;Григорий;Dean;5;507
Янко;Артемий;Professor;3;304
Язынина;Арина;Academic;4;406
Яскина;Елена;Lecturer;2;201
Богомазов;Ростислав;Lecturer;2;203
Тучков;Изяслав;Dean;5;508
Ямбаев;Виссарион;Academic;4;406
Аюшиева;Эмма;Academic;4;406
Евдокимов;Прокл;Academic;4;406
Гаврин;Дементий;Dean;5;508
Агеев;Вячеслав;Lecturer;2;203
Власов;Геннадий;Lecturer;2;202
Илюшкин;Чеслав;Student;1;100
Кооскора;Евграф;Professor;3;304
Кочинян;Зиновий;Student;1;101
Жикина;Стела;Dean;5;508
Дарюшин;Елисей;Student;1;101
Данькин;Дементий;Professor;3;304
Стрельцов;Архип;Academic;4;406
Гайдуков;Семен;Dean;5;508
Панькива;Ираида;Academic;4;406
Володина;Зинаида;Lecturer;2;203
Алистратова;Василиса;Lecturer;2;203
Экель;Кир;Academic;4;405
Казанькова;Каролина;Lecturer;2;202
Зимина;Ефросиния;Dean;5;507
Курсалина;Тамара;Dean;5;507
Безукладникова;Зоя;Lecturer;2;201
Игнатова;Жанна;Dean;5;508
Бурдаков;Юлиан;Professor;3;305
Розенбах;Всеслав;Dean;5;508
Глазкова;Берта;Lecturer;2;203
Мосякова;Арина;Student;1;100
Семерикова;Вероника;Student;1;100
Паринов;Феофан;Student;1;101
Петрухина;Всеслава;Academic;4;405
Таланова;Раиса;Dean;5;508
Добрынина;Лидия;Dean;5;508
Хромченко;Инга;Student;1;100
Завразин;Фока;Academic;4;406
Янутан;Станислав;Student;1;101
Ефремов;Анатолий;Professor;3;304
Мячин;Роман;Professor;3;304
Щербакова;Милена;Academic;4;407
Крысов;Вениамин;Student;1;100
Вельдина;Римма;Student;1;101
